num_date_time,answer
2_20220825 18,2468.619873046875
2_20220825 19,2321.2802734375
2_20220825 20,2130.2412109375
2_20220825 21,1806.005859375
2_20220825 22,1212.235107421875
2_20220825 23,1302.068603515625
2_20220826 00,1273.9058837890625
2_20220826 01,1273.21337890625
2_20220826 02,1270.868408203125
2_20220826 03,1244.446044921875
2_20220826 04,1244.8868408203125
2_20220826 05,1236.4237060546875
2_20220826 06,1285.8994140625
2_20220826 07,1337.82470703125
2_20220826 08,1836.396728515625
2_20220826 09,2270.807373046875
2_20220826 10,2461.2587890625
2_20220826 11,2353.81884765625
2_20220826 12,2293.964111328125
2_20220826 13,2407.146728515625
2_20220826 14,2401.574462890625
2_20220826 15,2431.95654296875
2_20220826 16,2407.1689453125
2_20220826 17,2278.555419921875
2_20220826 18,2294.706298828125
2_20220826 19,2212.1220703125
2_20220826 20,2237.2109375
2_20220826 21,1901.267578125
2_20220826 22,1186.0614013671875
2_20220826 23,1299.656494140625
2_20220827 00,1278.250732421875
2_20220827 01,1277.2078857421875
2_20220827 02,1228.478759765625
2_20220827 03,1250.389892578125
2_20220827 04,1215.262451171875
2_20220827 05,1215.251708984375
2_20220827 06,1195.47119140625
2_20220827 07,1251.1685791015625
2_20220827 08,1442.9588623046875
2_20220827 09,1821.4141845703125
2_20220827 10,2134.788818359375
2_20220827 11,2110.921142578125
2_20220827 12,2262.02880859375
2_20220827 13,2292.6025390625
2_20220827 14,2306.02197265625
2_20220827 15,2290.88134765625
2_20220827 16,2299.580322265625
2_20220827 17,2298.04931640625
2_20220827 18,2279.85400390625
2_20220827 19,2047.8546142578125
2_20220827 20,1820.6478271484375
2_20220827 21,1407.41357421875
2_20220827 22,1118.968505859375
2_20220827 23,1209.8575439453125
2_20220828 00,1191.9417724609375
2_20220828 01,1145.287353515625
2_20220828 02,1197.2220458984375
2_20220828 03,1172.8419189453125
2_20220828 04,1104.84326171875
2_20220828 05,1014.2186279296875
2_20220828 06,1056.356201171875
2_20220828 07,1120.9150390625
2_20220828 08,1424.9140625
2_20220828 09,1838.03125
2_20220828 10,2248.8427734375
2_20220828 11,2238.41064453125
2_20220828 12,2249.703857421875
2_20220828 13,2271.39697265625
2_20220828 14,2284.682373046875
2_20220828 15,2248.031005859375
2_20220828 16,2286.96435546875
2_20220828 17,2255.411376953125
2_20220828 18,2248.7744140625
2_20220828 19,2042.2943115234375
2_20220828 20,1911.427490234375
2_20220828 21,1631.4761962890625
2_20220828 22,1125.690673828125
2_20220828 23,1256.081787109375
2_20220829 00,1235.8548583984375
2_20220829 01,1229.6497802734375
2_20220829 02,1260.6839599609375
2_20220829 03,1218.7886962890625
2_20220829 04,1217.9263916015625
2_20220829 05,1214.8245849609375
2_20220829 06,1290.523193359375
2_20220829 07,1341.8763427734375
2_20220829 08,1744.044921875
2_20220829 09,2063.610107421875
2_20220829 10,2294.1337890625
2_20220829 11,2299.8935546875
2_20220829 12,2364.767578125
2_20220829 13,2405.449462890625
2_20220829 14,2387.1484375
2_20220829 15,2443.268798828125
2_20220829 16,2429.318603515625
2_20220829 17,2294.167236328125
2_20220829 18,2210.485107421875
2_20220829 19,2167.1572265625
2_20220829 20,1881.9671630859375
2_20220829 21,1596.616455078125
2_20220829 22,1110.37158203125
2_20220829 23,1295.141845703125
2_20220830 00,1254.4827880859375
2_20220830 01,1254.081787109375
2_20220830 02,1254.0123291015625
2_20220830 03,1228.3768310546875
2_20220830 04,1193.590576171875
2_20220830 05,1160.7825927734375
2_20220830 06,1171.12109375
2_20220830 07,1208.2408447265625
2_20220830 08,1469.5855712890625
2_20220830 09,1901.8448486328125
2_20220830 10,2237.02783203125
2_20220830 11,2202.816162109375
2_20220830 12,2287.51806640625
2_20220830 13,2293.384033203125
2_20220830 14,2312.06396484375
2_20220830 15,2335.389404296875
2_20220830 16,2339.76416015625
2_20220830 17,2352.550537109375
2_20220830 18,2365.756103515625
2_20220830 19,2208.918212890625
2_20220830 20,1970.3675537109375
2_20220830 21,1773.1402587890625
2_20220830 22,1250.0328369140625
2_20220830 23,1299.0091552734375
2_20220831 00,1279.447998046875
2_20220831 01,1279.5135498046875
2_20220831 02,1271.975830078125
2_20220831 03,1242.632568359375
2_20220831 04,1248.4188232421875
2_20220831 05,1254.0008544921875
2_20220831 06,1292.82080078125
2_20220831 07,1316.2784423828125
2_20220831 08,1750.3363037109375
2_20220831 09,2091.26025390625
2_20220831 10,2384.199951171875
2_20220831 11,2410.802001953125
2_20220831 12,2474.508056640625
2_20220831 13,2488.759521484375
2_20220831 14,2497.775634765625
2_20220831 15,2501.631103515625
2_20220831 16,2513.025146484375
2_20220831 17,2446.492919921875
2_20220831 18,2396.87451171875
2_20220831 19,2367.485595703125
2_20220831 20,2154.138671875
2_20220831 21,1849.146484375
2_20220831 22,1225.7188720703125
2_20220831 23,1296.1376953125
3_20220825 00,986.4074096679688
3_20220825 01,970.01513671875
3_20220825 02,939.8573608398438
3_20220825 03,872.4894409179688
3_20220825 04,846.306884765625
3_20220825 05,840.3558959960938
3_20220825 06,835.6170654296875
3_20220825 07,964.888916015625
3_20220825 08,1155.52099609375
3_20220825 09,1199.0662841796875
3_20220825 10,1413.320556640625
3_20220825 11,1513.655517578125
3_20220825 12,1657.98583984375
3_20220825 13,1697.8087158203125
3_20220825 14,1656.465576171875
3_20220825 15,1753.5517578125
3_20220825 16,2106.119140625
3_20220825 17,2208.975341796875
3_20220825 18,2533.445556640625
3_20220825 19,2571.839111328125
3_20220825 20,2453.78369140625
3_20220825 21,2061.756103515625
3_20220825 22,1288.8662109375
3_20220825 23,1004.4784545898438
3_20220826 00,894.5023803710938
3_20220826 01,865.4306030273438
3_20220826 02,840.9739990234375
3_20220826 03,822.2427368164062
3_20220826 04,813.2431030273438
3_20220826 05,819.2265014648438
3_20220826 06,821.0821533203125
3_20220826 07,938.8515014648438
3_20220826 08,1102.191650390625
3_20220826 09,1242.376953125
3_20220826 10,1426.407958984375
3_20220826 11,1520.48779296875
3_20220826 12,1482.22509765625
3_20220826 13,1544.1373291015625
3_20220826 14,1671.7850341796875
3_20220826 15,1821.1273193359375
3_20220826 16,2036.0369873046875
3_20220826 17,2109.37451171875
3_20220826 18,2549.859619140625
3_20220826 19,2566.670166015625
3_20220826 20,2477.809814453125
3_20220826 21,2099.47900390625
3_20220826 22,1539.6204833984375
3_20220826 23,1099.720947265625
3_20220827 00,1007.0491333007812
3_20220827 01,969.7152099609375
3_20220827 02,846.5592041015625
3_20220827 03,817.090576171875
3_20220827 04,794.0925903320312
3_20220827 05,802.46240234375
3_20220827 06,799.471435546875
3_20220827 07,896.6338500976562
3_20220827 08,967.5162353515625
3_20220827 09,913.817138671875
3_20220827 10,970.7481689453125
3_20220827 11,1032.7691650390625
3_20220827 12,1178.0379638671875
3_20220827 13,1426.57421875
3_20220827 14,1549.13037109375
3_20220827 15,1739.27099609375
3_20220827 16,1979.9227294921875
3_20220827 17,2041.9898681640625
3_20220827 18,2329.584228515625
3_20220827 19,2377.417236328125
3_20220827 20,2311.185302734375
3_20220827 21,1855.2845458984375
3_20220827 22,1077.9581298828125
3_20220827 23,893.4640502929688
3_20220828 00,830.7467041015625
3_20220828 01,819.6558227539062
3_20220828 02,831.3134155273438
3_20220828 03,811.33642578125
3_20220828 04,804.928955078125
3_20220828 05,799.4249267578125
3_20220828 06,808.4096069335938
3_20220828 07,902.00146484375
3_20220828 08,958.8140258789062
3_20220828 09,955.54541015625
3_20220828 10,1016.4114379882812
3_20220828 11,1212.530517578125
3_20220828 12,1284.355712890625
3_20220828 13,1483.448974609375
3_20220828 14,1622.6190185546875
3_20220828 15,1862.759033203125
3_20220828 16,2068.875244140625
3_20220828 17,2111.187255859375
3_20220828 18,2372.937255859375
3_20220828 19,2375.59423828125
3_20220828 20,2342.595947265625
3_20220828 21,1837.845703125
3_20220828 22,1193.6915283203125
3_20220828 23,950.2678833007812
3_20220829 00,902.7628784179688
3_20220829 01,869.2360229492188
3_20220829 02,851.5908813476562
3_20220829 03,836.1428833007812
3_20220829 04,810.58447265625
3_20220829 05,806.2169799804688
3_20220829 06,813.7758178710938
3_20220829 07,935.7958374023438
3_20220829 08,1051.9794921875
3_20220829 09,1074.9483642578125
3_20220829 10,1152.66455078125
3_20220829 11,1276.2255859375
3_20220829 12,1425.798095703125
3_20220829 13,1658.7615966796875
3_20220829 14,1705.9832763671875
3_20220829 15,1875.7674560546875
3_20220829 16,2107.29541015625
3_20220829 17,2211.182373046875
3_20220829 18,2432.96875
3_20220829 19,2537.488525390625
3_20220829 20,2416.68603515625
3_20220829 21,2070.934814453125
3_20220829 22,1176.275146484375
3_20220829 23,924.7352294921875
3_20220830 00,879.2227172851562
3_20220830 01,856.12158203125
3_20220830 02,837.1499633789062
3_20220830 03,819.2713623046875
3_20220830 04,804.9895629882812
3_20220830 05,809.4568481445312
3_20220830 06,807.1451416015625
3_20220830 07,927.9073486328125
3_20220830 08,1050.511474609375
3_20220830 09,1140.508544921875
3_20220830 10,1204.7725830078125
3_20220830 11,1240.91064453125
3_20220830 12,1356.333251953125
3_20220830 13,1542.12841796875
3_20220830 14,1554.5574951171875
3_20220830 15,1623.4559326171875
3_20220830 16,1642.9639892578125
3_20220830 17,1621.8538818359375
3_20220830 18,1690.7357177734375
3_20220830 19,1482.28564453125
3_20220830 20,1443.8310546875
3_20220830 21,1420.9991455078125
3_20220830 22,1226.5260009765625
3_20220830 23,973.5437622070312
3_20220831 00,899.0379638671875
3_20220831 01,861.0531616210938
3_20220831 02,841.775634765625
3_20220831 03,828.523681640625
3_20220831 04,816.1029052734375
3_20220831 05,812.9884033203125
3_20220831 06,821.8775634765625
3_20220831 07,937.7109985351562
3_20220831 08,1096.5867919921875
3_20220831 09,1149.9188232421875
3_20220831 10,1201.1904296875
3_20220831 11,1426.3936767578125
3_20220831 12,1560.1788330078125
3_20220831 13,1690.4990234375
3_20220831 14,1749.142822265625
3_20220831 15,1889.813232421875
3_20220831 16,2174.68017578125
3_20220831 17,2296.70361328125
3_20220831 18,2549.652587890625
3_20220831 19,2565.6455078125
3_20220831 20,2481.8076171875
3_20220831 21,2085.198486328125
3_20220831 22,1324.0103759765625
3_20220831 23,1013.9888305664062
4_20220825 00,720.8493041992188
4_20220825 01,713.6420288085938
4_20220825 02,718.1360473632812
4_20220825 03,720.5470581054688
4_20220825 04,722.8198852539062
4_20220825 05,720.8441772460938
4_20220825 06,785.7376098632812
4_20220825 07,913.1704711914062
4_20220825 08,1107.2728271484375
4_20220825 09,1241.1671142578125
4_20220825 10,1420.4219970703125
4_20220825 11,1428.34130859375
4_20220825 12,1434.2606201171875
4_20220825 13,1403.9654541015625
4_20220825 14,1353.7984619140625
4_20220825 15,1310.405517578125
4_20220825 16,1304.5889892578125
4_20220825 17,1209.30078125
4_20220825 18,1086.54150390625
4_20220825 19,965.3682861328125
4_20220825 20,862.3816528320312
4_20220825 21,797.9924926757812
4_20220825 22,778.6449584960938
4_20220825 23,735.8037719726562
4_20220826 00,721.2168579101562
4_20220826 01,714.869873046875
4_20220826 02,723.7188110351562
4_20220826 03,722.0000610351562
4_20220826 04,731.0780639648438
4_20220826 05,731.8334350585938
4_20220826 06,788.0388793945312
4_20220826 07,882.22216796875
4_20220826 08,1077.9256591796875
4_20220826 09,1279.1456298828125
4_20220826 10,1424.7388916015625
4_20220826 11,1437.5184326171875
4_20220826 12,1416.9127197265625
4_20220826 13,1429.022216796875
4_20220826 14,1379.783935546875
4_20220826 15,1386.91748046875
4_20220826 16,1361.5653076171875
4_20220826 17,1242.6312255859375
4_20220826 18,1088.3609619140625
4_20220826 19,952.87109375
4_20220826 20,861.3922119140625
4_20220826 21,800.4921875
4_20220826 22,780.5394287109375
4_20220826 23,740.4744873046875
4_20220827 00,722.9825439453125
4_20220827 01,714.6530151367188
4_20220827 02,729.5747680664062
4_20220827 03,728.9241943359375
4_20220827 04,720.9675903320312
4_20220827 05,722.1285400390625
4_20220827 06,778.2839965820312
4_20220827 07,882.2859497070312
4_20220827 08,1046.497802734375
4_20220827 09,1194.2808837890625
4_20220827 10,1343.2647705078125
4_20220827 11,1343.2882080078125
4_20220827 12,1361.0272216796875
4_20220827 13,1357.663818359375
4_20220827 14,1326.4862060546875
4_20220827 15,1320.806884765625
4_20220827 16,1288.9462890625
4_20220827 17,1198.726806640625
4_20220827 18,1066.1409912109375
4_20220827 19,917.7557983398438
4_20220827 20,838.3197021484375
4_20220827 21,784.7869873046875
4_20220827 22,768.2804565429688
4_20220827 23,727.7299194335938
4_20220828 00,717.432373046875
4_20220828 01,714.4342651367188
4_20220828 02,721.1671752929688
4_20220828 03,712.17431640625
4_20220828 04,709.8557739257812
4_20220828 05,700.778564453125
4_20220828 06,761.1917724609375
4_20220828 07,882.4172973632812
4_20220828 08,1047.341796875
4_20220828 09,1198.378662109375
4_20220828 10,1364.49951171875
4_20220828 11,1381.57470703125
4_20220828 12,1399.14404296875
4_20220828 13,1391.44921875
4_20220828 14,1349.968505859375
4_20220828 15,1344.603759765625
4_20220828 16,1334.09521484375
4_20220828 17,1243.828857421875
4_20220828 18,1093.1318359375
4_20220828 19,959.1838989257812
4_20220828 20,852.2607421875
4_20220828 21,797.2410278320312
4_20220828 22,775.9409790039062
4_20220828 23,733.0467529296875
4_20220829 00,717.4673461914062
4_20220829 01,713.3292236328125
4_20220829 02,717.5535278320312
4_20220829 03,717.2674560546875
4_20220829 04,720.635009765625
4_20220829 05,719.963134765625
4_20220829 06,780.219970703125
4_20220829 07,881.5452880859375
4_20220829 08,1047.199951171875
4_20220829 09,1196.3399658203125
4_20220829 10,1357.4227294921875
4_20220829 11,1361.8634033203125
4_20220829 12,1355.0147705078125
4_20220829 13,1381.2198486328125
4_20220829 14,1328.8472900390625
4_20220829 15,1334.646728515625
4_20220829 16,1296.269287109375
4_20220829 17,1175.8680419921875
4_20220829 18,1038.5963134765625
4_20220829 19,925.1895751953125
4_20220829 20,845.4862060546875
4_20220829 21,789.9295043945312
4_20220829 22,772.7799682617188
4_20220829 23,730.8228759765625
4_20220830 00,718.0349731445312
4_20220830 01,711.6185302734375
4_20220830 02,719.9407348632812
4_20220830 03,733.9893188476562
4_20220830 04,742.0376586914062
4_20220830 05,741.0269165039062
4_20220830 06,805.8898315429688
4_20220830 07,895.127197265625
4_20220830 08,1061.280029296875
4_20220830 09,1214.09814453125
4_20220830 10,1350.2806396484375
4_20220830 11,1348.5771484375
4_20220830 12,1353.612060546875
4_20220830 13,1345.31640625
4_20220830 14,1307.7044677734375
4_20220830 15,1305.913818359375
4_20220830 16,1282.0443115234375
4_20220830 17,1181.3836669921875
4_20220830 18,1049.783935546875
4_20220830 19,928.2467041015625
4_20220830 20,872.476806640625
4_20220830 21,820.5894165039062
4_20220830 22,782.566650390625
4_20220830 23,745.9359741210938
4_20220831 00,735.35546875
4_20220831 01,727.9609375
4_20220831 02,734.6019897460938
4_20220831 03,734.8843994140625
4_20220831 04,737.9826049804688
4_20220831 05,737.8504028320312
4_20220831 06,786.285888671875
4_20220831 07,886.8619995117188
4_20220831 08,1048.5086669921875
4_20220831 09,1197.8314208984375
4_20220831 10,1386.92578125
4_20220831 11,1417.4263916015625
4_20220831 12,1412.91845703125
4_20220831 13,1407.96337890625
4_20220831 14,1351.986083984375
4_20220831 15,1343.1839599609375
4_20220831 16,1318.278564453125
4_20220831 17,1245.476318359375
4_20220831 18,1092.56005859375
4_20220831 19,959.0150756835938
4_20220831 20,861.5276489257812
4_20220831 21,800.7750854492188
4_20220831 22,781.0291137695312
4_20220831 23,747.130859375
5_20220825 00,1825.9586181640625
5_20220825 01,1800.7882080078125
5_20220825 02,1812.1275634765625
5_20220825 03,1768.98095703125
5_20220825 04,1764.611083984375
5_20220825 05,1836.29443359375
5_20220825 06,1881.1624755859375
5_20220825 07,2063.51904296875
5_20220825 08,2669.81591796875
5_20220825 09,3774.841796875
5_20220825 10,3651.676513671875
5_20220825 11,4138.08349609375
5_20220825 12,4314.3291015625
5_20220825 13,4046.74560546875
5_20220825 14,4047.53759765625
5_20220825 15,3672.753173828125
5_20220825 16,3665.14697265625
5_20220825 17,4035.097900390625
5_20220825 18,4159.85595703125
5_20220825 19,3982.600341796875
5_20220825 20,3807.975341796875
5_20220825 21,2172.41650390625
5_20220825 22,1545.1524658203125
5_20220825 23,1527.4974365234375
5_20220826 00,1768.8851318359375
5_20220826 01,1769.941650390625
5_20220826 02,1768.938232421875
5_20220826 03,1761.2659912109375
5_20220826 04,1769.3248291015625
5_20220826 05,1818.6624755859375
5_20220826 06,1848.8167724609375
5_20220826 07,2008.635986328125
5_20220826 08,2507.86328125
5_20220826 09,3760.551025390625
5_20220826 10,3690.265380859375
5_20220826 11,4093.344970703125
5_20220826 12,5024.4111328125
5_20220826 13,4973.04638671875
5_20220826 14,4852.01611328125
5_20220826 15,4596.11328125
5_20220826 16,4269.2255859375
5_20220826 17,4358.68505859375
5_20220826 18,4086.619140625
5_20220826 19,3909.135498046875
5_20220826 20,3765.189453125
5_20220826 21,2171.9736328125
5_20220826 22,1609.4056396484375
5_20220826 23,1549.76953125
5_20220827 00,1828.234130859375
5_20220827 01,1830.53759765625
5_20220827 02,1740.095947265625
5_20220827 03,1761.7623291015625
5_20220827 04,1731.825927734375
5_20220827 05,1813.0029296875
5_20220827 06,1825.962890625
5_20220827 07,2023.195068359375
5_20220827 08,3194.093994140625
5_20220827 09,2478.430908203125
5_20220827 10,2450.017333984375
5_20220827 11,3074.621826171875
5_20220827 12,5119.95654296875
5_20220827 13,5228.5576171875
5_20220827 14,5430.6298828125
5_20220827 15,5619.921875
5_20220827 16,5430.31640625
5_20220827 17,5485.9423828125
5_20220827 18,4968.56787109375
5_20220827 19,4774.0
5_20220827 20,4043.41845703125
5_20220827 21,2129.03515625
5_20220827 22,1478.2845458984375
5_20220827 23,1414.9127197265625
5_20220828 00,1709.96142578125
5_20220828 01,1695.3134765625
5_20220828 02,1691.7640380859375
5_20220828 03,1673.7552490234375
5_20220828 04,1675.694091796875
5_20220828 05,1763.035888671875
5_20220828 06,1816.97119140625
5_20220828 07,2032.8695068359375
5_20220828 08,3128.982177734375
5_20220828 09,2670.4345703125
5_20220828 10,4575.19677734375
5_20220828 11,5721.47021484375
5_20220828 12,5817.05908203125
5_20220828 13,6261.63818359375
5_20220828 14,6227.28076171875
5_20220828 15,6265.6298828125
5_20220828 16,6220.45703125
5_20220828 17,6207.0478515625
5_20220828 18,5715.3037109375
5_20220828 19,5378.1806640625
5_20220828 20,4925.30810546875
5_20220828 21,2222.35791015625
5_20220828 22,1511.3482666015625
5_20220828 23,1458.2740478515625
5_20220829 00,1797.0396728515625
5_20220829 01,1756.2410888671875
5_20220829 02,1768.3497314453125
5_20220829 03,1759.202880859375
5_20220829 04,1748.1820068359375
5_20220829 05,1727.6494140625
5_20220829 06,1860.349853515625
5_20220829 07,2055.18994140625
5_20220829 08,2325.107666015625
5_20220829 09,2273.27490234375
5_20220829 10,2266.87109375
5_20220829 11,2586.95947265625
5_20220829 12,2570.82568359375
5_20220829 13,2880.056884765625
5_20220829 14,3075.6484375
5_20220829 15,4047.314697265625
5_20220829 16,3154.72265625
5_20220829 17,2600.101806640625
5_20220829 18,2718.394775390625
5_20220829 19,2562.195068359375
5_20220829 20,2556.0546875
5_20220829 21,2061.413330078125
5_20220829 22,1543.8599853515625
5_20220829 23,1508.4427490234375
5_20220830 00,1763.0400390625
5_20220830 01,1763.876708984375
5_20220830 02,1741.145263671875
5_20220830 03,1738.4947509765625
5_20220830 04,1722.8568115234375
5_20220830 05,1778.6904296875
5_20220830 06,1778.852783203125
5_20220830 07,1947.9100341796875
5_20220830 08,2212.82861328125
5_20220830 09,2214.3134765625
5_20220830 10,2286.095703125
5_20220830 11,2450.567626953125
5_20220830 12,2544.58056640625
5_20220830 13,2480.58642578125
5_20220830 14,2440.88671875
5_20220830 15,2498.115234375
5_20220830 16,2424.16015625
5_20220830 17,2419.912353515625
5_20220830 18,2621.6455078125
5_20220830 19,2577.424072265625
5_20220830 20,2617.6552734375
5_20220830 21,2060.38623046875
5_20220830 22,1560.7205810546875
5_20220830 23,1534.7388916015625
5_20220831 00,1740.4681396484375
5_20220831 01,1742.544189453125
5_20220831 02,1736.0322265625
5_20220831 03,1734.98828125
5_20220831 04,1735.9638671875
5_20220831 05,1789.5130615234375
5_20220831 06,1825.8642578125
5_20220831 07,1978.26708984375
5_20220831 08,2421.468505859375
5_20220831 09,2203.13671875
5_20220831 10,2538.445068359375
5_20220831 11,4276.92041015625
5_20220831 12,4538.87451171875
5_20220831 13,4535.7451171875
5_20220831 14,4419.51123046875
5_20220831 15,4403.65673828125
5_20220831 16,3919.97607421875
5_20220831 17,3964.844482421875
5_20220831 18,3999.974609375
5_20220831 19,3889.237060546875
5_20220831 20,3870.201416015625
5_20220831 21,2141.56591796875
5_20220831 22,1553.6160888671875
5_20220831 23,1531.752685546875
6_20220825 00,1265.3948974609375
6_20220825 01,1078.1282958984375
6_20220825 02,1038.982666015625
6_20220825 03,1026.2322998046875
6_20220825 04,1016.98486328125
6_20220825 05,1078.20068359375
6_20220825 06,1244.5511474609375
6_20220825 07,1554.1767578125
6_20220825 08,1773.4063720703125
6_20220825 09,2385.614501953125
6_20220825 10,2833.861083984375
6_20220825 11,2857.556884765625
6_20220825 12,2879.539306640625
6_20220825 13,2875.913330078125
6_20220825 14,2849.393310546875
6_20220825 15,2800.1865234375
6_20220825 16,2756.68017578125
6_20220825 17,2743.994384765625
6_20220825 18,2375.4140625
6_20220825 19,2194.277587890625
6_20220825 20,1967.9322509765625
6_20220825 21,1789.7628173828125
6_20220825 22,1636.118896484375
6_20220825 23,1492.2418212890625
6_20220826 00,1262.39111328125
6_20220826 01,1044.9879150390625
6_20220826 02,1002.1192626953125
6_20220826 03,1001.6557006835938
